Nombre beneficiario;Nombre operación;Montante;pagado final;concesión/año
Instituto Español de Comercio Exterior (ICEX) (MINECO);PÁGINA WEB VINOS DE ESPAÑA 2011;1.078,90;1.078,90;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF2 - BIOMED 2011 - TEL AVIV (ISRAEL);494,01;494,01;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF-CASUAL CONNECT-SEATTLE(USA)2011;1.077,34;1.077,34;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV BRASIL 2011-EXPOSIC. BODEGAS CON DISTRIBUCIÓN;589,65;589,65;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF(2)-CASUAL CONNECT-SEATTLE(USA)2011;2.005,84;2.005,84;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO (2) - CHINA EDUCATION EXPO 2011- BEIJING;13.308,02;13.308,02;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO FILDA 2011 -ANGOLA-;2.958,88;2.958,88;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO FILDA 2011 -ANGOLA-;1.164,31;1.164,31;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);RR.PP(1)-NETWORKING MIPJUNIOR-11-CANNES;5.912,84;5.912,84;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);CPSM ACEITE DE OLIVA INDIA 2011;3.882,29;3.882,29;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO1 COLLECTION PREMIERE II - MOSCU - 2011;3.961,46;3.961,46;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FP0 eCARTEC 2011 - MUNICH (ALEMANIA);40.846,85;40.846,85;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);MATERIAL PROMOCIONAL OFCOMES HONG KONG 2011;64,33;64,33;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV BRASIL 2011-EXPOSICIÓN BODEGAS CON DISTRIBUC.;210,19;210,19;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV BRASIL 2011-EXPOSICIÓN BODEGAS CON DISTRIBUC.;209,06;209,06;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF1 - WATEC 2011 - TEL AVIV (ISRAEL);2.282,15;2.282,15;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF1 - GREENBIZ 2011 - HO CHI MINH (VIETNAM);1.481,80;1.481,80;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF1-RENEWABLE ENERGY 2011-SEÚL (COREA DEL SUR);540,27;540,27;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF1-IGEM 2011- KUALA LUMPUR (MALASIA);1.428,34;1.428,34;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO (6)- NAFSA 2011;1.105,06;1.105,06;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO2 COLLECTION PREMIERE II - MOSCU - 2011;591,63;591,63;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO3 COLLECTION PREMIERE II - MOSCU - 2011;286,53;286,53;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO1 HONG KONG INT. WINE - SPIRITS (PI);282,74;282,74;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO2 HONG KONG INT. WINE - SPIRITS (PC);9.989,32;9.989,32;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EXPOSICIÓN-DEGUSTACIÓN DE ALIMENTOS SUIZA 2011;1.908,03;1.908,03;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO3 ANUGA 2011 - COLONIA (ALEMANIA);1.795,32;1.795,32;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV ALEMANIA 2011 - PÁGINA WEB 2011;514,18;514,18;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);TRADUCCION DE CONTENIDOS AL INGLES;2.236,86;2.236,86;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(1) 100% DESIGN 2008 - REINO UNIDO;7.394,98;6.409,97;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PSEC1-CLEMENTINAS - EEUU. 2007/2008 - INTERCITRUS;8.044,03;8.044,03;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC GESTIÓN HOTELERA DUBAI Y ABU DHABI-E.A.U.2008;6.960,83;6.960,83;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO6-FERIA ZDRAVOOKHRANENIYE 2007-MOSCU(RUSIA);5.928,10;5.928,10;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV CANADA 2008 - GASTOS GENERALES (PU);1.570,80;1.506,69;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PUBLICIDAD PORTAL FASHIONFROMSPAIN;2.806,42;2.806,42;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC ARQUITECTURA EN VIETNAM 2008;6.496,76;6.496,76;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV PAISES BAJOS 2008 - PRESS DESK (PU);1.734,13;1.734,13;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV PAISES BAJOS 2008 - PUBLICIDAD (PU);2.007,76;2.007,76;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV PAISES BAJOS 2008 - PÁGINA WEB (PU);1.599,56;1.599,56;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (5) MIPTV'08;5.668,36;5.668,36;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (4)- FILMART 2008 - HONG KONG (CHINA);1.721,07;1.721,07;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PINF(2)-SXSW AUSTIN 08-EEUU;3.916,48;3.916,48;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PINF(3)-SXSW AUSTIN 08-EEUU;2.865,10;2.865,10;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);CPROM (2)- LIBRO ESPAÑOL EN EE.UU. 2008;5.862,09;5.862,09;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC ARQUITECTURA EN VIETNAM 2008;6.860,80;6.860,80;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);EXP1 - 12 TRAJES PARA CHINA - FEB/MARZO 2008;10.149,13;10.149,13;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);INSERC.PUBLICIT.INTERIOR DESIGN MARZO EE.UU 2008;3.047,11;3.047,11;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC GESTIÓN HOTELERA DUBAI Y ABU DHABI-E.A.U.2008;1.849,23;1.849,23;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);INSERC. PUBLICIT. WALLPAPER MAYO UK 2008;3.389,75;3.389,75;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV2 JAPÓN 2008 - WEB Y NEWSLETTER (PU);998,34;998,34;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV REINO UNIDO 2008-HON. LYNNE SERIFF-1TRIM. (PU);2.855,18;2.855,18;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV REINO UNIDO 2008-PLAN DE MEDIOS (PU);8.474,24;8.474,24;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF 5 FRUIT LOGISTICA 2008 (PC);2.060,59;2.060,59;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV REINO UNIDO 2008-HON. AG. DILLON MORRALL (PU);5.466,33;5.466,33;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV RU 2008-PATROCINIO DRINKS BUSINESS AWARDS (PU);850,51;850,51;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (2) TRANSRUSSIA'08;5.505,79;5.505,79;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);MIVC2 MULTIS.VINOS MONOP.CANADÁ 1 (PC);1.350,44;1.350,44;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV R. UNIDO 2008-CENA GRAN ORDEN CABALLEROS (PC);2.700,90;2.536,79;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV CANADA 2008 - NOCHE DE AGENTES (PU);2.373,21;2.373,21;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV SUIZA 2008-PRESENTACION DIA DEL VINO 2008 (PC);1.401,59;1.400,19;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV ALEMANIA 2008 - CANAL HORECA (PU);16.208,15;16.208,15;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV ALEMANIA 2008 - RELACIONES CON LA PRENSA (PU);5.186,50;5.186,50;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV ALEMANIA 2008 - REVISTA VINOS VINOS (PI);1.620,69;1.620,69;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV ALEMANIA 2008 - FERIA DE VINOS DE ESPAÑA (PI);3.890,06;3.890,06;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV SUECIA 2008 - ESTUDIO DE MERCADO (PU);2.622,65;2.622,65;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV2 BÉLGICA 2008 - PPV CORA (PU);2.593,38;2.593,38;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);MIVP9 CONGRESO MADRID-FUSIÓN'2008 (PC);2.050,67;2.050,67;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO1 SIEE POLLUTEC 2008 - ARGEL (ARGELIA);21.537,73;21.537,73;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (4) FPO NAFSA'08;4.854,93;4.854,93;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (5) FPO NAFSA'08;5.245,51;5.245,51;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);INSERC.PUBLICIT. MD JUNIO ALEMANIA 2008;1.197,95;1.197,95;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGA EEUU PROGRAMA SPANISH PANTRY 2008 (PC);2.006,80;2.006,80;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);ENCUENTRO EMPRESARIAL ESPAÑA-UCRANIA;4.766,94;4.766,94;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);EDICION DE CDs DIRECTORIOS DE OFERTA ESPAÑOLA;33.635,20;33.635,20;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);EEUU 2011 - GUÍA DE COMPRAS;2.824,97;2.824,97;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV BÉLGICA 2011 - GUÍA DE COMPRAS 2010/2011;891,65;891,65;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FP02 FOOD AND HOTEL CHINA 2011 - SHANGHAI;3.924,55;3.924,55;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);SEMINARIO/CONCURSO CORTE JAMÓN IBÉRICO-ITALIA 2011;1.945,74;1.945,74;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);SEMINARIO/CONCURSO CORTE JAMÓN IBERIC-FRANCIA 2011;1.712,81;1.712,81;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV BRASIL 2011 EXPOSIC BODEGAS CON DISTRIBUCIÓN;252,84;252,84;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF3 - FUTURECOM - SAO PAULO (BRASIL);556,89;556,89;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);SEM/CONCURSO CORTE JAMÓN IBÉRICO-PORTUGAL 2011;1.028,65;1.028,65;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO4 COLLECTION PREMIERE II - MOSCU - 2011;142,10;142,10;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV BÉLGICA 2011 - GUÍA DE COMPRAS 2011;427,99;427,99;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EE ESPAÑA-CATAR (OFECOMES DUBAI);6.549,37;6.549,37;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO5 COLLECTION PREMIERE II - MOSCU - 2011;208,66;208,66;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);E.E.ESPAÑA-REGION DEL KURDISTAN IRAQUI (DIVISION);88,92;88,92;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);E.E.ESPAÑA-REGION DEL KURDISTAN IRAQUI (OFE.) COMP;3.463,32;3.463,32;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO2 - BOR 2011 - SAO PAULO (BRASIL);27.309,07;27.309,07;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FP02 POLLUTEC MAROC CASABLANCA (MARRUECOS);32.930,22;32.930,22;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO2 COSMOPROF ASIA 2011 - HONG KONG - CHINA;164,87;164,87;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO - (3) CHINA EDUCATION EXPO 2011 - BEIJING;6.949,91;6.949,91;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);RRPP. FRANCIA 2011;1.119,41;1.119,41;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(1)KISDSCREEN SUMMIT 2012-NUEVA YORK;3.373,33;3.373,33;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV DINAMARCA 2011 FERIA BÚSQUEDA DISTRIBUCIÓN;124,15;124,15;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF2-IGEM 2011 - KUALA LUMPUR (MALASIA);2.387,46;2.387,46;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(1)-WOMEX 2011-COPENHAGUE;5.976,90;5.976,90;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO VINEXPO 2011 BURDEOS;208,79;208,79;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EEUU 2011- WINES FROM SPAIN NEWS;370,36;370,36;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EXPOSICIÓN-DEGUSTACIÓN DE ALIMENTOS SUIZA (PC);959,08;959,08;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FP03 POLLUTEC MAROC 2011 CASABLANCA (MARRUECOS);9.498,36;9.498,36;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF2-RENEWABLE ENERGY 2011-SEÚL (COREA DEL SUR);2.387,46;2.387,46;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF2- WATEC 2011 - TEL AVIV (ISRAEL);4.349,62;4.349,62;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF2- GREENBIZ 2011 - HO CHI MINH (VIETNAM);2.387,46;2.387,46;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF1- OIL - POWER 2011 - QUITO (ECUADOR);615,21;615,21;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF2- OIL - POWER 2011 - QUITO (ECUADOR);1.372,58;1.372,58;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(4) - CHINA EDUCATION EXPO 2011 - BEIJING;2.724,94;2.724,94;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(1)-LICENSING 2012-LAS VEGAS,EEUU;3.103,28;3.103,28;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FORO ESPAÑA - CHILE;8.715,36;8.715,36;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FORO ESPAÑA - CHILE;17.928,16;17.928,16;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(1)-CTIA WIRELESS 2012-NUEVA ORLEANS,EEUU;9.792,55;9.792,55;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);TOKYO DESIGNER-S WEEK 2011 - PRES. OFCOMES;10.306,47;10.306,47;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FP3 COSMOPROF ASIA 2011 - HONG KONG - CHINA;2.137,58;2.137,58;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC SERVICIOS DE ABOGACIA - EE.UU -;4.215,90;4.215,90;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV IRLANDA 2011-FERIA IMPORTADORES Y BODEGAS(PC);431,54;431,54;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV ALEMANIA - FERIA VINOS DE ESPAÑA (PC);2.541,76;2.541,76;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);CPROM FLAVORS OF SPAIN - FILIPINAS 2011;1.608,93;1.608,93;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EEUU 2011 - FOOD - WINE MAGAZINE CLASSIC (PC);124,61;124,61;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);TDW 2011 - AGENDAS COMERCIALES Y SEMINARIO;1.895,31;1.895,31;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO3 - BOR 2011 - SAO PAULO (BRASIL);1.232,72;1.232,72;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);INSERC.PUBLICIT ELLE DECORATION MAYO UK 2008;2.112,42;2.112,42;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV2 FINLANDIA 2008 - FERIA VIINIEXPO (PU);651,97;647,39;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV PAISES BAJOS 2008 - CONCURSO PERSWIJN (PI);696,90;696,90;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV SUECIA 2008 - SEMINARIOS (PU);1.620,34;1.326,28;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV REINO UNIDO 2008 - CONCURSO OLN (PI);1.838,02;1.765,28;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV REINO UNIDO 2008 - COUNTY SHOWS (PI);1.318,77;1.318,77;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);MIVP2 FERIA ALIMENTARIA-BARCELONA (PC);12.014,41;12.014,41;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV REINO UNIDO 2008 - CLUB SUMILLERES (PU);1.944,60;1.944,60;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PLAN PROMOCION EN CHINA 2007 (PC);2.284,96;2.284,96;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV EEUU 2008-PUBLICIDAD GUIA COMPRAS 07/08 (PC);6.571,73;6.571,73;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV EEUU 2008 - IMPORTADORES DE PRESTIGIO (PU);1.861,27;1.861,27;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV ALEMANIA 2008 - PPV CANAL ESPECIALIZADO (PC);3.565,89;3.565,89;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF(5) - SXSW 2008 - AUSTIN;12.776,47;12.776,47;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC 2 RESTAURACIÓN MODERNA CHINA 2008;3.166,83;3.166,83;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PROVISIÓN CONTENIDOS PORTAL TECNOLOGÍA- 2 MESES;4.037,36;4.037,36;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO10-FOOD & HOTEL ASIA´08-SINGAPUR-EQ. COLECT.;967,72;967,72;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO3 INTERSOLAR MUNICH (ALEMANIA);4.081,66;4.081,66;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (7) MIPTV'08 - CANNES - FRANCIA;3.181,34;3.181,34;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO ICFF 2008 (3)- NUEVA YORK;4.685,48;4.685,48;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO 2 - BUY BRAND MOSCU 2008;12.216,56;12.216,56;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO ICFF 2008 (4) - NUEVA YORK;1.278,76;1.278,76;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV2 JAPON 2008 - CATAS Y SEMINARIOS (PI);2.597,19;2.597,19;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV MULTIMERCADO 2008 - MATERIAL PROMOCIONAL (PU);947,97;947,97;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);INSERC.PUBLICIT INTERIOR DESIGN ABRIL EE.UU. 2008;4.464,21;4.464,21;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PROMOCION PORTAL HABITAT;5.003,41;5.003,41;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF - MUSIKMESSE 2008;9.438,76;9.438,76;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO3- IRAN OIL & GAS - TEHERÁN (IRÁN);7.583,74;7.583,74;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV2 FRANCIA 2008-PROM.VINOS ESP.LAVINIA (PU);2.593,38;2.593,38;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (I) MIPCOM - PAIS INVITADO - 2008 - CANNES;9.845,97;9.845,97;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC1-KIOTO ENERGIAS RENOVABLES-GENERA 2008;2.959,89;2.959,89;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);CPSM SALÓN DE VINOS Y PRODUCTOS GOURMET RUSIA (PI);2.530,28;2.530,28;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);"FPINF ""SALONE DEL GUSTO"" - ITALIA 2008 (PI)";1.084,05;1.084,05;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);EXPOSICIÓN SPAIN GOURMET TRADE FAIR-JAPÓN 2008(PI);3.140,96;3.140,96;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PROVISIÓN CONTENIDOS PORTAL TECNOLOGÍA- 2 MESES;4.278,43;4.278,43;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO11-FOOD & HOTEL ASIA´08-SINGAPUR-EQ. COLECT;1.044,86;1.044,86;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO 3 - BUY BRAND MOSCU 2008;6.094,56;6.094,56;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (7) MIPCOM'08 - CANNES - FRANCIA;8.530,27;8.530,27;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF - HONG KONG FAIR 2008;5.944,40;5.944,40;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO (1) CHINA EDUCATION'08;12.329,45;12.329,45;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (5) MIF'08 - CANNES - FRANCIA;11.033,71;11.033,71;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV REINO UNIDO 2008 - PAGINA WEB;811,58;811,58;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV DINAMARCA - PUBLICIDAD 2008 (PU);2.134,58;2.134,58;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC - MADRID DE CINE 2008;25.889,55;25.889,55;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV2 DINAMARCA - PUBLICIDAD 2008 (PU);2.323,39;2.323,39;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC DE SERVICIOS A MÓVILES EN BRASIL 08;6.593,74;6.593,74;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);ENCUENTRO EMPRESARIAL ESPAÑA-FILIPINAS;7.694,73;7.694,73;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(6)LICENSING, LAS VEGAS 2011;100,64;100,64;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PLAN INDIA 2011 - CATALOGO DE PRODUCTOS;193,10;193,10;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);NEWSLETTER FROM SPAIN Nº 13 EE.UU 2011-FAMO;478,63;478,63;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO1 BIO INT CONV 2012 BOSTON (EE.UU.);1.360,21;1.360,21;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(1) - NAFSA 2012;11.019,55;11.019,55;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PPV ALMACENES PARKSON 2011;392,80;392,80;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PLAN CHINA-HOTEL INTERCONTINENTAL 2011;61,80;61,80;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);"DINAM.2011-COLAB.CON SALÓN V.""SPANSK VINFESTIVAL""";199,22;199,22;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF1-AIA´2012-WASHINGTON DC-EE.UU.;125,82;125,82;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO2-FOOD - HOTEL ASIA´12-SINGAPUR-EQ. HOSTELERÍA;38,25;38,25;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV SUECIA 2011-CONCURSO DE VINOS (PU);1.172,49;1.172,49;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV 2 PUBLI. DINAMARCA VINAVISEN 2011-2012 (PU);321,95;321,95;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV COREA, TAIWAN 2011 - EXPOSICIÓN SEÚL;278,07;278,07;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EE ESPAÑA-CATAR (DIVISIÓN INVERSIONES);5.737,48;5.737,48;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EE ESPAÑA-CATAR (COMPLEMENTARIA - OFCOMES);9.957,51;9.957,51;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(1)MIPCOM 2012-CANNES-FRANCIA;72.742,63;72.742,63;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(1)MIPTV 2012-CANNES-FRANCIA;86.559,23;86.559,22;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV SUECIA 2011 - MITT KOK;1.047,26;1.047,26;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);OAP MÉXICO 2011- v FERIA DE IMPORTADORES;780,06;780,06;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV BÉLGICA - MEGAVINO 2011;2.377,73;2.377,73;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO MIDEM-CANNES-2012;9.657,26;9.657,26;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EEUU 2011-GREAT MATCH;1.237,78;1.237,78;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EEUU GUÍA DE COMPRAS (PC);1.708,02;1.708,02;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);AUSTRIA 2011 CATA ASOCIACIÓN DE SUMILLERES;86,93;86,93;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO3 HONG KONG INT. WINE - SPIRITS (PC);769,12;769,12;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FORO ESPAÑA - CHILE;3.788,48;3.788,48;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EE ESPAÑA-RUSIA (DIVISIÓN);3.058,66;3.058,66;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EE ESPAÑA-RUSIA (OFECOMES);14.427,27;14.427,27;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EVENTO GASTRONOMICO CATAS PARKER 2011;2.260,08;2.260,08;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC ABOGACÍA 2011 - EEUU -;8.795,84;8.795,84;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC ABOGACÍA 2011 - EEUU -;1.089,20;1.089,20;2011
