Nombre beneficiario;Nombre operación;Montante;pagado final;concesión/año
Instituto Español de Comercio Exterior (ICEX) (MINECO);CAMPAÑA IMAGEN SECTOR BAÑO;5.900,16;5.900,16;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);ACUERDO MIT/ICEX 2007/2010 EE.UU.;117.288,40;117.288,40;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FP02-FERIA PTC ASIA 2008 - SHANGHAI (R.P. CHINA);8.398,49;8.398,49;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);INV - ESTUDIO DE MERCADO VIETNAM;1.794,59;1.794,59;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO4 FOOD AND HOTEL CHINA 2008, SHANGHAI;2.309,64;2.309,64;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO2-FERIA MDA INDIA 2008 - BANGALORE (INDIA);11.903,33;11.903,33;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);INSERC.PUBLICIT.ELLE DECO OCT. 2008-UK;3.286,14;3.286,14;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC-ARQUITECTURA SUSTAINABLE BUILDING-MELBURNE'08;2.563,04;2.563,04;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC-ARQUITECTURA SUSTAINABLE BUILDING-MELBURNE'08;3.710,96;3.710,96;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV2 SINGAPUR Y MALASIA 2008- EXP. MALASIA;2.971,62;2.837,00;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);CPROM FLAVORS OF SPAIN - FILIPINAS 2008;3.745,17;3.745,17;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV SUIZA DIA DEL VINO Y KLEIN & FEIN 2009 (PU);6.226,98;6.226,98;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);INSERC.PUBLICIT.ELLE DÉCO FRANCIA-OCTUBRE 2008;5.446,54;5.446,54;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);INSERC.PUBLICIT.AIT OCTUBRE-ALEMANIA 2008;3.813,74;3.813,74;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (4) AFM '08 - SANTA MÓNICA - EEUU;4.321,19;4.321,19;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);RRPP(3)(I)- MIPCOM - PAIS INVITADO 2008 CANNES;7.183,38;7.183,38;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);TDW 2008(10)SEMINARIO DDI-AGENCIA;3.436,54;3.436,54;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF-POPKOMM 2008 - BERLIN (ALEMANIA);14.661,17;14.661,17;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF(1) - WOMEX 2008 - SEVILLA (ESPAÑA);6.092,69;6.092,69;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);MIV - LIBER - EE.UU. 2008;10.447,51;10.447,51;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC SERVICIOS DE ABOGACIA - EE.UU -;2.488,91;2.488,91;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO4-EQUIPOTEL´11-SAO PAULO-BRASIL;4.739,84;4.739,84;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO5-EQUIPOTEL´11-SAO PAULO-BRASIL;3.837,96;3.837,96;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV IRLANDA 2011-FERIA IMPORTADORES Y BODEGAS(PC);2.084,91;2.084,91;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV ALEMANIA - FERIA VINOS DE ESPAÑA (PC);2.541,76;2.541,76;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO SALONI MOSCÚ 2011-ALQUILER,DECO,VIAJE,MAT.PROM;49.355,16;49.355,16;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);CPROM FLAVORS OF SPAIN - FILIPINAS 2011;3.916,07;3.916,07;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EEUU 2011 - FOOD - WINE MAGAZINE CLASSIC (PC);602,02;602,02;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF1 INTERCHARM 2011 - MILÁN - ITALIA;8.019,64;8.019,64;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO6-EQUIPOTEL´11-SAO PAULO-BRASIL;3.528,19;3.528,19;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);TDW 2011 - AGENDAS COMERCIALES Y SEMINARIO;3.968,13;3.968,13;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO3 - BOR 2011 - SAO PAULO (BRASIL);251,10;251,10;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EVENTO GASTRONOMICO CATAS PARKER 2011;6.343,24;6.343,24;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(6)LICENSING, LAS VEGAS 2011;341,07;341,07;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PLAN INDIA 2011 - CATALOGO DE PRODUCTOS;270,34;270,34;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);NEWSLETTER FROM SPAIN Nº 13 EE.UU 2011-FAMO;713,01;713,01;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO1 BIO INT CONV 2012 BOSTON (EE.UU.);44.528,21;44.528,21;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(1) - NAFSA 2012;8.693,10;8.693,10;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PPV ALMACENES PARKSON 2011;1.127,13;1.127,13;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PLAN CHINA-HOTEL INTERCONTINENTAL 2011;174,04;174,04;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);"DINAM.2011-COLAB.CON SALÓN V.""SPANSK VINFESTIVAL""";962,49;962,49;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF1-AIA´2012-WASHINGTON DC-EE.UU.;261,97;261,97;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO2-FOOD - HOTEL ASIA´12-SINGAPUR-EQ. HOSTELERÍA;372,90;372,90;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV SUECIA 2011-CONCURSO DE VINOS (PU);5.664,58;5.664,58;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV 2 PUBLI. DINAMARCA VINAVISEN 2011-2012 (PU);1.555,39;1.555,39;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV COREA, TAIWAN 2011 - EXPOSICIÓN SEÚL;1.343,41;1.343,41;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EE ESPAÑA-CATAR (DIVISIÓN INVERSIONES);2.032,14;2.032,14;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EE ESPAÑA-CATAR (COMPLEMENTARIA - OFCOMES);3.533,31;3.533,31;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(1)MIPCOM 2012-CANNES-FRANCIA;8.999,93;8.999,93;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(1)MIPTV 2012-CANNES-FRANCIA;7.932,90;7.932,90;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV SUECIA 2011 - MITT KOK;4.375,85;4.375,85;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);OAP MÉXICO 2011- v FERIA DE IMPORTADORES;3.768,62;3.768,62;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV BÉLGICA - MEGAVINO 2011;11.487,33;11.487,33;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO MIDEM-CANNES-2012;1.175,43;1.175,43;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EEUU 2011-GREAT MATCH;5.980,00;5.980,00;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EEUU GUÍA DE COMPRAS (PC);8.251,82;8.251,82;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);AUSTRIA 2011 CATA ASOCIACIÓN DE SUMILLERES;321,97;321,97;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO3 HONG KONG INT. WINE - SPIRITS (PC);3.565,95;3.565,95;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FP04-FERIA MARINTEC 2011- SHANGHAI - R.P. CHINA;575,37;575,37;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FORO ESPAÑA - CHILE;2.131,02;2.131,02;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EE ESPAÑA-RUSIA (DIVISIÓN);547,88;547,88;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EE ESPAÑA-RUSIA (OFECOMES);2.623,14;2.623,14;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC ABOGACÍA 2011 - EEUU -;5.192,73;5.192,73;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);JTEC ABOGACÍA 2011 - EEUU -;643,02;643,02;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EE ESPAÑA-CATAR (TEASA-COMPLEMENTARIA);693,00;693,00;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV ALEMANIA 2007-ESPECIALES VINOS DE ESPAÑA;4.163,14;4.163,14;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV2 JAPON 2008- ACTO PUBLICIDAD CON PAVONE;3.812,99;3.812,99;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV SUECIA 2008-CONCURSO DE VINOS;3.277,93;2.899,99;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV SUECIA 2008-FERIA DE IMPORTADORES;12.036,49;11.607,70;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);CPSM ACEITE DE OLIVA PUBLICIDAD EEUU 2008 (PC);76.079,58;76.079,58;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);"EXP ""SPAIN GOURMET TRADE FAIR"" TOKIO 2008 (PC)";5.113,73;5.113,73;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV RU08-FERIA IMPORTADORES Y BUSQUEDA DISTR.2009;6.360,89;5.907,69;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV REINO UNIDO 2008-FEIRA WINE+2009;4.271,41;3.720,40;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV REINO UNIDO 2008-MAJAESTIC;8.466,59;8.466,59;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO1 FERIA GULFOOD 2009 - DUBAI (PI);25.527,69;25.527,69;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);MIV - LIBER - JAPÓN 2008;3.615,16;3.615,16;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);ACUERDO MIT/ICEX 2008 EE.UU.;54.847,60;54.847,60;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PUBLICIDAD PORTAL FASHIONFROMSPAIN EN JAPON;6.584,50;6.584,50;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);ACTUALIZACION PORTAL DE LA TECNOLOGÍA;11.327,84;11.327,84;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (1) TRANSRUSSIA - MOSCU;4.768,06;4.768,06;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);INSERC.PUBLICIT. INTERIOR+DESIGN RUSIA NOV. 2008;4.073,51;4.073,51;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);INSERC.PUBLICIT.SALON INTERIOR RUSIA NOVIE. 2008;5.690,89;5.690,89;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);IMAGEN FOODS FROM SPAIN (PC);6.291,72;6.291,72;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO MEBEL 2008 (4) - ALQUILER;238,36;238,36;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO MEBEL 2008(5)-VIAJES,SERVICIOS Y VARIOS;364,13;364,13;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF1-FRUITLOGISTICA 2009 XVII-BERLIN;5.362,32;5.362,32;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO 6 SIAL PARIS 2008 (PC);2.674,63;2.674,63;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);ENC EMPRESARIAL ESPAÑA-JAPÓN (OFECOMES);1.862,80;1.862,80;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV REINO UNIDO 2008-WAITROSE;7.882,69;7.882,69;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV REINO UNIDO 2008-LONDON WINE SHOW 2008;3.265,73;2.694,13;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);MIVP1 MULTIS.VINOS IRLANDA (PI);1.984,63;1.984,63;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF - EFM BERLINALE 2009 - BERLIN;5.107,59;5.107,59;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PROVISION Y GESTION DE CONTENIDOS;14.457,95;14.457,95;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);MIVP1 REV.FOOD&WINE - PLAN CHINA-4 (PI);3.336,09;3.336,09;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (4)- ASIA TV FORUM'08 - SINGAPUR;10.083,02;10.083,02;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO1 PRODEXPO 2009 - MOSCU (PI);70.396,06;70.396,06;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF1-THE BIG 5´08-DUBAI;3.211,53;3.211,53;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);MINV GRUPO CÁRNICOS FILIPINAS 2008 (PU);3.965,51;3.965,51;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);INSERC.PUBLIC.MAISON FRANÇAISE DICIE. 2008-FRANCIA;6.765,52;6.765,52;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);TRADUCCION DE CONTENIDOS AL INGLES;3.548,58;3.548,58;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);MIVP1 MULTIS.ALIMENT.VINOS - BRASIL (PI);8.535,09;8.535,09;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF - BEA 2009;17.632,39;17.632,39;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);OAP MEXICO 2008 FERIA DE IMPORTADORES (PU);3.638,20;3.083,57;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);INSERC.PUBLICIT. INTERIOR DESIGN DICI.2008-EEUU;6.876,33;6.876,33;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);MIVP1 CONGRESO MADRID-FUSIÓN'2009 (PI);20.728,39;20.728,39;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);MIVP1 SOMMELIERS SHANGRI-LA - PLAN CHINA 5 (PI);4.473,78;4.473,78;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PROMOCIÓN PORTAL HABITAT: RUSIA;10.265,53;10.265,53;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PSEC1-CLEMENTINA - EEUU - 2008/2009;24.144,36;24.144,36;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);ENC EMPRESARIAL ESPAÑA-JAPÓN (OFECOMES) COMP.;7.389,42;7.389,42;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);ENC EMPRESARIAL ESPAÑA-JAPÓN (COMPLEMENTARIA);2.234,06;2.234,06;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO BOOK EXPO AMERICA - BEA 2012;8.162,69;8.162,69;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF - BIOMED 2012 - TEL AVIV (ISRAEL);1.206,49;1.206,49;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(1)-GAME CONNECTION AMERICA 2012;5.855,14;5.855,14;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);DEGUSTACIÓN GASTRONÓMICA EN TAIPEI 2011;255,43;255,43;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF1 SPIELWARENMESSE 2012 - NÜREMBERG - ALEMANIA;1.624,24;1.624,24;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF2-AIA´2012-WASHINGTON DC-EE.UU.;964,04;964,04;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);MPROM - PORTAL VD;3.703,30;3.703,30;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV-DINAMARCA IMAG VINOS ESP REVIST FEINSDCHMEC pu;536,69;536,69;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FORO ESPAÑA-CHILE;1.162,26;1.162,26;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);MAT. PROMOCIONAL-REPERTORIOS 2011 (PC);1.009,94;1.009,94;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(2)-MIDEM-CANNES-2012;3.542,55;3.542,55;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);EE ESPAÑA-CATAR (COMPLEMENTARIA - IMAGEN EE);277,42;277,42;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(2)-LICENSING 2012-LAS VEGAS,EEUU;1.544,18;1.544,18;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO(2) - NAFSA 2012;2.526,94;2.526,94;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO COLLECTION PREMIERE I - MOSCU - 2012;43.546,48;43.546,47;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF1 BEAUTY EXPO 2012 - SHANGHAI - CHINA;1.805,23;1.805,23;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO7 COLLECTION PREMIERE II - MOSCU - 2011;1.373,90;1.373,90;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO ICFF 2012 - NUEVA YORK - EE.UU. ALQUILER;35.823,93;35.823,93;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO HOSPITALITY - DESIGN 2012 - Las Vegas (EE.UU.);58.377,39;58.377,39;2011
Instituto Español de Comercio Exterior (ICEX) (MINECO);PROVISIÓN Y GESTIÓN DE CONTENIDOS 2012;53.183,11;53.183,07;2013
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF2 SPIELWARENMESSE 2012 - NÜREMBERG - ALEMANIA;2.398,49;2.398,49;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);TRADUCCION CONTENIDOS AL JAPONES 2012;10.339,86;10.339,86;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO2 COLLECTION PREMIERE I - MOSCU - 2012;26.277,23;26.277,23;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO3 COLLECTION PREMIERE I - MOSCU - 2012;3.727,43;3.727,43;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO4 COLLECTION PREMIERE I - MOSCU - 2012;3.734,89;3.734,89;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF3 SPIELWARENMESSE 2012 - NÜREMBERG - ALEMANIA;9.944,01;9.944,01;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);CPROM (2) - SERVICIOS EDUCATIVOS EEUU 2012;827,22;827,22;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO3 - INTERSOLAR 2012 - MUNICH (ALEMANIA);4.114,65;4.114,65;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF3-AIA´2012-WASHINGTON DC-EE.UU.;1.373,22;1.373,22;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FP02 -FERIA CABSAT 2012 - DUBAI (E.A.U);1.066,25;1.066,25;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);MPROM GUIA DISEÑADORES - PARIS 2012;1.166,00;1.166,00;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FP02 BIO INT CONVENTION 2012-BOSTON(EE.UU);115.995,12;115.995,12;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FP02 - INTERSOLAR 2012 - MUNICH (ALEMANIA);3.393,96;3.393,96;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FP01 SIEE POLLUTEC 2012 - ARGEL (ARGELIA);19.298,70;19.298,70;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);CPROM - VD ALEMANIA 2012;3.732,26;3.732,26;2013
Instituto Español de Comercio Exterior (ICEX) (MINECO);CPROM - VD JAPÓN 2012;14.739,87;14.739,87;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);PROVISION CONTENIDOS PORTAL TECNOLOGÍA 2012;10.184,43;10.184,42;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO1-NEGOCIOS NOS TRILHOS 2012-S.PAULO (BRASIL);3.858,59;3.858,59;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO ICFF 2012 - NUEVA YORK - EE.UU. DECORACION;52.913,00;52.913,00;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO ICFF 2012 - NUEVA YORK - EE.UU. TRANSPORTE;2.301,94;2.301,93;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO ICFF 2012 - N.Y. - SUMINISTROS Y PROMOCION;14.433,74;14.433,74;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO2 HOSPITALITY - DESIGN 2012-Las Vegas EE.UU.;46.511,98;46.511,98;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO3 HOSPITALITY - DESIGN 2012 Las Vegas EE.UU.;6.685,86;6.685,86;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO4-FOOD - HOTEL ASIA´12-SINGAPUR-EQ.HOSTELERÍA;1.114,26;1.114,26;2012
Instituto Español de Comercio Exterior (ICEX) (MINECO);PUBLICIDAD BUSCADORES: U.K, EE.UU Y E.A.U.;7.230,55;7.230,55;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (1) MIPTV 2009 - CANNES;14.190,39;14.190,39;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (1) DISCOP 2009 - BUDAPEST;4.513,55;4.513,55;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF - TIBF 2009;7.402,48;7.402,48;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PUBLICIDAD PORTAL FASHIONFROMSPAIN;7.529,84;7.529,84;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF2 - SPIELWARENMESSE 2009, NÜREMBERG;5.568,35;5.568,35;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PUB - PUBLIRREPORTAJE VOGUE GIOIELLO - JOYERÍA;16.700,73;16.700,73;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF1-ISH´09 - FRANKFURT;7.625,14;7.625,14;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO ICFF -ALQUILER;93.870,04;93.870,04;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO1 FOODEX 2009 - TOKYO (PI);50.999,48;50.999,48;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);CPSM. ACEITE DE OLIVA EEUU PUBLICIDAD 2008 (PC);4.852,27;4.852,27;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF2-AIA 2009-SAN FRANCISCO-EE.UU.;2.392,22;2.392,22;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO2 - COLLECTION PREMIERE MOSCOW I - 2009;92.562,96;92.562,96;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);OAP MEGAVINO BRUSELAS 2008;3.673,36;3.673,36;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV EEUU 2008-SOUTH BEACH FESTIVAL;12.565,00;12.565,00;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV REINO UNIDO 2008- GASTOS GENERALES;3.176,42;3.042,03;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);CAMPAÑA DE COMUNICACIÓN REINO UNIDO (3)- PHE 2008;8.340,18;8.340,18;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);STINF - CLERMONT FERRAND 2009 - FRANCIA;2.867,96;2.867,96;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PLAN CHINA 2008 - PUBLICIDAD HONG KONG;6.466,24;6.466,24;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (3) - EFM BERLINALE 2009 - BERLIN;4.172,71;4.172,71;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);SSPP(2)APLICACIÓN PROG. ASESORAMIENTO Y MARKETING;2.309,43;2.309,43;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (2) DISCOP 2009 - BUDAPEST;4.513,55;4.513,55;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PINF - Fª INT. LIBRO PEKIN - BIBF 2009;18.837,94;18.837,94;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);MIVP4 CONGRESO MADRID-FUSIÓN'2009 (PC);4.820,40;4.820,40;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (2) MIPTV 2009 - CANNES;20.825,58;20.825,58;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PORTAL HÁBITAT: TRADUCCIÓN CONTENIDOS;3.448,01;3.448,01;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPINF (1) MIPCOM 2009 - CANNES;4.246,98;4.246,98;2008
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV R.U. Fª IMPORTADORES Y BUSQUEDA DISTR. 09(RET);10.241,62;10.241,62;2009
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO1 - COLLECTION PREMIERE MOSCOW I - 2009;87.056,89;87.056,89;2009
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO1 NEVA 2009 - SAN PETERSBURGO (RUSIA);6.183,16;6.183,16;2009
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO2 IMTEX 2009 - BANGALORE (INDIA);1.088,66;1.088,66;2009
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO1 - MARINTEC 2009 (Shanghai, R.P.CHINA);11.687,66;11.687,66;2009
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO1 - MIMS 2009 (Moscú, RUSIA);5.941,08;5.941,08;2009
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV ALEMANIA 2009- PROM. CANAL HORECA Y COMERCIO;38.423,16;38.423,16;2009
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV ALEMANIA 2009 FERIA VINOS DE ESPAÑA (PI);19.101,64;19.101,64;2009
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV SUIZA 2009-PRESENTACIÓN DÍA DEL VINO (PC);9.745,02;9.740,92;2009
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO3 - COLLECTION PREMIERE MOSCOW I - 2009;18.269,05;18.269,05;2009
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO5 IMTEX 2009 - BANGALORE (INDIA);2.648,96;2.648,96;2009
Instituto Español de Comercio Exterior (ICEX) (MINECO);PGV R. UNIDO 09 RRPP PATROCINIO NATIONAL GALLERY;6.581,46;6.581,46;2009
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO4 - COLLECTION PREMIERE MOSCOW I - 2009;15.911,27;15.911,27;2009
Instituto Español de Comercio Exterior (ICEX) (MINECO);FPO5 - COLLECTION PREMIERE MOSCOW I - 2009;11.298,12;11.298,12;2009
